Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
270,6,2013-11-09,8689,1165,1,0,0,0
270,2,2015-04-28,11263,1371,1,1,0,0
270,4,2014-01-09,9079,1168,1,1,0,0
270,6,2015-07-04,9888,1238,1,0,0,0
270,2,2014-11-18,8274,1138,1,0,0,0
270,4,2013-04-04,7382,1064,1,0,0,1
270,2,2014-02-11,7834,1111,1,0,0,0
270,3,2013-06-19,8598,1129,1,1,0,1
270,2,2015-06-16,10985,1381,1,1,0,0
270,6,2014-06-28,8513,1099,1,0,0,0
270,6,2015-04-18,9093,1216,1,0,0,0
270,1,2015-02-16,11047,1439,1,1,0,0
270,6,2013-06-08,8258,1032,1,0,0,0
270,3,2013-06-05,9373,1185,1,1,0,0
270,5,2014-02-14,8097,1094,1,0,0,0
270,3,2013-11-06,10266,1246,1,1,0,0
270,1,2013-11-18,10866,1365,1,1,0,0
270,4,2014-06-26,7915,1113,1,0,0,0
270,5,2013-07-05,9200,1214,1,1,0,1
271,6,2013-08-10,2219,239,1,0,0,0
271,2,2013-08-20,6367,818,1,0,0,1
271,5,2013-10-11,8949,860,1,1,0,0
271,5,2013-06-14,5939,723,1,0,0,0
271,3,2013-12-18,14697,1233,1,1,0,0
271,1,2014-11-17,7896,845,1,0,0,0
271,3,2014-04-16,12073,1132,1,1,0,0
271,3,2013-10-30,6720,807,1,0,0,1
271,3,2014-10-08,10469,979,1,1,0,0
271,1,2013-08-26,12682,1122,1,1,0,0
271,2,2014-05-13,5974,721,1,0,0,0
271,4,2013-06-27,7378,851,1,0,0,0
271,6,2013-02-09,2206,223,1,0,0,0
271,4,2013-01-10,9341,982,1,1,0,0
271,4,2013-01-17,4758,642,1,0,0,0
271,1,2015-01-26,12080,1080,1,1,0,0
271,6,2013-11-16,2765,247,1,0,0,0
271,2,2015-05-12,7672,837,1,0,0,0
271,1,2014-08-25,6306,756,1,0,0,1
271,5,2015-03-20,9559,948,1,1,0,0
271,3,2015-05-13,7407,799,1,0,0,0
271,3,2014-12-10,8089,821,1,0,0,0
271,2,2015-04-28,10290,910,1,1,0,0
271,4,2013-11-14,6413,775,1,0,0,0
271,6,2015-07-04,2611,256,1,0,0,0
271,2,2013-08-27,10178,1040,1,1,0,0
271,6,2013-03-30,5006,457,1,0,0,0
271,2,2014-02-11,7143,877,1,0,0,0
271,5,2014-03-28,6887,804,1,0,0,0
271,2,2015-06-16,13663,1143,1,1,0,0
271,5,2014-01-17,6189,753,1,0,0,0
271,6,2015-04-18,2724,256,1,0,0,0
271,1,2015-02-16,13787,1186,1,1,0,1
271,5,2013-07-26,5206,611,1,0,0,1
271,2,2013-01-08,11321,1123,1,1,0,0
271,4,2014-08-07,7940,846,1,1,0,1
271,5,2013-03-01,6610,804,1,0,0,0
271,1,2013-11-18,13510,1167,1,1,0,0
271,4,2014-06-26,6786,775,1,0,0,0
271,1,2013-09-30,7797,927,1,0,0,0
272,2,2013-08-13,7983,770,1,1,0,1
272,4,2013-08-22,5127,580,1,0,0,0
272,1,2013-10-14,5388,609,1,0,0,1
272,6,2013-06-15,2887,336,1,0,0,0
272,3,2013-12-18,11961,1015,1,1,0,0
272,1,2014-11-17,5664,635,1,0,0,0
272,3,2014-04-16,9206,753,1,1,0,1
272,5,2013-11-01,5776,654,1,0,0,0
272,4,2014-10-09,7164,681,1,1,0,0
272,3,2013-08-28,7229,731,1,1,0,0
272,2,2014-05-13,4498,552,1,0,0,0
272,5,2013-06-28,7311,751,1,0,0,0
272,4,2013-02-07,7292,733,1,1,0,0
272,6,2013-07-20,3156,343,1,0,0,1
272,4,2013-01-17,4183,528,1,0,0,0
272,6,2015-01-24,2800,302,1,0,0,0
272,1,2013-11-18,10162,885,1,1,0,0
272,1,2015-05-11,5393,627,1,0,0,0
272,2,2014-08-26,4085,475,1,0,0,1
272,4,2015-03-19,6384,651,1,1,0,0
272,2,2015-05-12,4813,570,1,0,0,0
272,2,2014-12-09,6483,639,1,0,0,0
272,1,2015-04-27,9049,783,1,1,0,0
272,5,2013-11-15,4555,539,1,0,0,0
272,6,2015-07-04,3430,360,1,0,0,0
272,4,2013-08-29,7689,699,1,1,0,0
272,4,2013-04-04,5349,636,1,0,0,1
272,2,2014-02-11,4736,591,1,0,0,0
272,5,2014-03-28,5111,611,1,0,0,0
272,2,2015-06-16,8073,724,1,1,0,0
272,5,2014-01-17,5197,580,1,0,0,0
272,5,2015-04-17,7993,718,1,1,0,0
272,6,2015-02-14,3534,375,1,0,0,0
272,6,2013-07-27,2795,335,1,0,0,1
272,6,2013-04-06,3511,395,1,0,0,0
272,5,2014-08-08,5847,618,1,1,0,1
272,5,2013-03-01,5457,633,1,0,0,0
272,2,2013-11-19,7930,728,1,1,0,0
272,5,2014-06-27,5115,621,1,0,0,0
272,3,2013-10-02,5672,661,1,0,0,0
273,6,2013-08-10,5460,569,1,0,0,0
273,2,2013-08-20,5102,580,1,0,0,1
273,5,2013-10-11,6727,641,1,1,0,0
273,5,2013-06-14,5689,633,1,0,0,0
273,2,2013-12-17,11877,1005,1,1,0,0
273,1,2014-11-17,6028,682,1,0,0,0
273,2,2014-04-15,9506,880,1,1,0,1
273,3,2013-10-30,5550,618,1,0,0,1
273,3,2014-10-08,7019,667,1,1,0,1
273,1,2013-08-26,10531,946,1,1,0,1
273,1,2014-05-12,5616,657,1,0,0,0
273,4,2013-06-27,5266,603,1,0,0,0
273,6,2013-02-09,4853,581,1,0,0,0
273,4,2013-01-10,6914,692,1,1,0,0
273,4,2013-01-17,4347,475,1,0,0,0
273,6,2015-01-24,5442,576,1,0,0,0
273,6,2013-11-16,5996,595,1,0,0,0
273,1,2015-05-11,5835,638,1,0,0,0
273,1,2014-08-25,5783,718,1,0,0,0
273,4,2015-03-19,8066,813,1,1,0,0
273,2,2015-05-12,6473,669,1,0,0,0
273,2,2014-12-09,6613,656,1,0,0,0
273,1,2015-04-27,12305,1001,1,1,0,0
273,4,2013-11-14,5207,599,1,0,0,0
273,6,2015-07-04,5806,550,1,0,0,0
273,2,2013-08-27,7913,809,1,1,0,1
273,4,2013-04-04,5478,549,1,0,0,1
273,1,2014-02-10,5363,621,1,0,0,0
273,4,2014-03-27,5186,571,1,0,0,0
273,2,2015-06-16,10104,886,1,1,0,0
273,4,2014-01-16,4928,529,1,0,0,0
273,5,2015-04-17,8215,755,1,1,0,0
273,6,2015-02-14,6628,660,1,0,0,0
273,5,2013-07-26,5468,613,1,0,0,1
273,5,2013-02-15,4992,566,1,0,0,0
273,4,2014-08-07,7763,751,1,1,0,1
273,5,2013-03-01,6357,644,1,0,0,0
273,1,2013-11-18,10112,906,1,1,0,0
273,4,2014-06-26,4748,551,1,0,0,0
273,1,2013-09-30,6158,698,1,0,0,0
274,2,2013-04-23,2908,797,1,1,0,0
274,5,2015-05-22,4623,1172,1,1,0,0
274,4,2013-11-07,3746,931,1,1,0,0
274,3,2014-03-12,3208,867,1,0,0,0
274,2,2013-08-27,3181,841,1,1,0,0
274,7,2015-04-26,6681,1469,1,0,0,0
274,2,2014-04-22,3609,926,1,0,0,1
274,3,2015-05-06,3607,870,1,1,0,0
274,7,2014-02-16,6591,1403,1,0,0,0
274,5,2014-08-15,3591,928,1,0,0,1
274,7,2013-07-07,6046,1430,1,0,0,1
274,6,2014-05-10,3837,879,1,0,0,0
274,5,2014-12-12,4087,1084,1,0,0,0
274,3,2014-05-21,3432,990,1,1,0,0
274,1,2014-12-08,4032,940,1,0,0,0
274,3,2014-11-12,3726,941,1,1,0,0
274,1,2015-02-23,3342,893,1,0,0,0
274,2,2014-05-13,3403,903,1,0,0,0
274,6,2014-06-21,3059,725,1,0,0,0
274,2,2013-02-05,1869,599,1,1,0,0
274,4,2013-10-03,6819,1458,1,0,a,0
274,1,2014-09-08,3486,935,1,0,0,0
274,2,2014-07-29,3571,846,1,1,0,1
274,3,2015-07-01,6549,1371,1,1,0,0
274,5,2014-06-06,4342,1198,1,1,0,0
274,6,2014-09-20,3063,776,1,0,0,0
274,6,2013-03-02,2852,689,1,0,0,0
274,2,2013-12-03,3736,906,1,1,0,0
274,3,2013-01-23,2000,581,1,1,0,0
274,6,2014-11-08,2714,604,1,0,0,0
274,6,2014-07-26,3567,885,1,0,0,0
274,1,2015-05-25,9466,1788,1,0,a,0
274,1,2015-06-22,4602,1157,1,0,0,0
274,3,2013-12-18,3984,882,1,1,0,0
274,2,2013-09-17,2669,787,1,0,0,0
274,7,2013-09-15,5910,1473,1,0,0,0
274,7,2014-08-03,6481,1425,1,0,0,1
274,6,2014-05-24,3158,779,1,0,0,0
274,1,2013-06-24,3231,887,1,0,0,0
274,4,2015-04-02,5702,1146,1,1,0,1
275,4,2014-03-27,6014,623,1,0,0,0
275,4,2013-09-26,6613,697,1,1,0,0
275,1,2014-06-30,8778,827,1,1,0,0
275,3,2014-02-19,7806,789,1,1,0,0
275,3,2015-03-18,7688,682,1,1,0,0
275,3,2014-04-02,8407,827,1,1,0,0
275,3,2014-04-23,6393,721,1,0,0,1
275,4,2014-04-24,4614,570,1,0,0,1
275,5,2013-07-12,6598,737,1,0,0,0
275,1,2015-02-02,8500,778,1,1,0,0
275,1,2013-12-09,7604,798,1,0,0,0
275,4,2013-09-12,7497,693,1,1,0,0
275,6,2014-04-12,8782,892,1,0,0,0
275,3,2015-06-03,8887,799,1,1,0,1
275,3,2015-07-29,7534,680,1,1,0,0
275,1,2013-01-07,12244,1019,1,1,0,0
275,2,2013-04-16,6145,696,1,0,0,0
275,1,2014-06-02,9213,893,1,1,0,0
275,6,2014-03-29,7621,775,1,0,0,0
275,4,2015-02-05,6095,591,1,1,0,0
275,1,2013-09-09,10853,951,1,1,0,1
275,1,2014-04-14,12154,962,1,1,0,1
275,5,2014-06-27,5901,677,1,0,0,0
275,3,2015-02-11,5507,579,1,0,0,0
275,4,2013-06-13,5541,662,1,0,0,0
275,5,2014-02-28,7692,815,1,0,0,0
275,5,2013-03-08,8956,869,1,1,0,0
275,6,2014-03-15,7441,831,1,0,0,0
275,3,2014-04-09,7097,747,1,0,0,0
275,6,2015-01-24,6463,703,1,0,0,0
275,6,2013-04-27,6885,706,1,0,0,0
275,5,2013-09-27,9108,905,1,1,0,0
275,4,2013-03-21,7221,734,1,1,0,0
275,1,2015-04-27,8977,852,1,1,0,0
275,5,2015-04-17,6840,662,1,1,0,0
275,3,2015-05-27,5228,583,1,0,0,1
275,3,2013-02-13,5589,653,1,0,0,1
275,3,2014-01-15,6241,732,1,0,0,0
275,2,2014-02-18,8158,803,1,1,0,0
275,2,2015-06-16,9101,796,1,1,0,0
276,6,2013-08-10,1957,255,1,0,0,0
276,2,2013-08-20,3675,548,1,0,0,1
276,5,2013-10-11,4661,550,1,1,0,0
276,5,2013-06-14,3853,562,1,0,0,0
276,3,2013-12-18,6991,766,1,1,0,0
276,1,2014-11-17,4268,596,1,0,0,0
276,3,2014-04-16,6104,735,1,1,0,0
276,3,2013-10-30,3795,539,1,0,0,1
276,3,2014-10-08,4777,576,1,1,0,0
276,1,2013-08-26,5804,713,1,1,0,0
276,2,2014-05-13,4126,558,1,0,0,0
276,4,2013-06-27,3459,505,1,0,0,0
276,6,2013-02-09,1717,241,1,0,0,0
276,4,2013-01-10,4567,622,1,1,0,0
276,4,2013-01-17,3103,458,1,0,0,0
276,1,2015-01-26,5331,647,1,1,0,0
276,6,2013-11-16,2504,290,1,0,0,0
276,2,2015-05-12,3984,563,1,0,0,0
276,1,2014-08-25,3987,559,1,0,0,1
276,5,2015-03-20,4305,544,1,1,0,0
276,3,2015-05-13,4374,572,1,0,0,0
276,3,2014-12-10,4033,528,1,0,0,0
276,2,2015-04-28,3817,416,1,1,0,0
276,4,2013-11-14,3767,495,1,0,0,0
276,6,2015-07-04,1997,239,1,0,0,0
276,2,2013-08-27,5667,721,1,1,0,0
276,6,2013-03-30,3148,406,1,0,0,0
276,2,2014-02-11,3898,535,1,0,0,0
276,5,2014-03-28,3745,513,1,0,0,0
276,2,2015-06-16,4649,564,1,1,0,0
276,5,2014-01-17,3740,535,1,0,0,0
276,6,2015-04-18,2162,271,1,0,0,0
276,1,2015-02-16,5302,582,1,1,0,1
276,5,2013-07-26,3638,489,1,0,0,1
276,2,2013-01-08,4874,604,1,1,0,0
276,4,2014-08-07,4218,524,1,1,0,1
276,5,2013-03-01,4057,543,1,0,0,0
276,1,2013-11-18,6510,722,1,1,0,0
276,4,2014-06-26,3906,501,1,0,0,0
276,1,2013-09-30,4194,583,1,0,0,0
277,4,2014-03-27,4003,378,1,0,0,0
277,4,2013-09-26,5640,463,1,1,0,0
277,1,2014-06-30,9884,704,1,1,0,0
277,3,2014-02-19,6620,500,1,1,0,0
277,3,2015-03-18,6601,511,1,1,0,0
277,3,2014-04-02,5957,501,1,1,0,0
277,3,2014-04-23,4771,441,1,0,0,1
277,4,2014-04-24,4100,401,1,0,0,1
277,5,2013-07-12,6234,560,1,0,0,0
277,1,2015-02-02,7291,555,1,1,0,0
277,1,2013-12-09,6056,566,1,0,0,0
277,4,2013-09-12,8547,645,1,1,0,0
277,6,2014-04-12,5049,464,1,0,0,0
277,3,2015-06-03,7744,594,1,1,0,1
277,3,2015-07-29,6803,519,1,1,0,0
277,1,2013-01-07,8815,654,1,1,0,0
277,2,2013-04-16,4692,435,1,0,0,0
277,1,2014-06-02,9359,680,1,1,0,0
277,6,2014-03-29,4424,467,1,0,0,0
277,4,2015-02-05,5532,458,1,1,0,0
277,1,2013-09-09,10191,709,1,1,0,1
277,1,2014-04-14,9153,646,1,1,0,1
277,5,2014-06-27,5497,530,1,0,0,0
277,3,2015-02-11,4903,427,1,0,0,0
277,4,2013-06-13,4526,439,1,0,0,0
277,5,2014-02-28,5803,544,1,0,0,0
277,5,2013-03-08,7241,621,1,1,0,0
277,6,2014-03-15,5154,449,1,0,0,0
277,3,2014-04-09,4991,476,1,0,0,0
277,6,2015-01-24,4408,416,1,0,0,0
277,6,2013-04-27,5461,463,1,0,0,0
277,5,2013-09-27,8092,675,1,1,0,0
277,4,2013-03-21,5767,458,1,1,0,0
277,1,2015-04-27,8415,610,1,1,0,0
277,5,2015-04-17,6856,536,1,1,0,0
277,3,2015-05-27,4611,421,1,0,0,1
277,3,2013-02-13,4744,456,1,0,0,1
277,3,2014-01-15,5273,463,1,0,0,0
277,2,2014-02-18,7455,549,1,1,0,0
277,2,2015-06-16,7890,606,1,1,0,0
278,1,2013-08-12,10495,1139,1,1,0,0
278,3,2013-08-21,5847,741,1,0,0,0
278,4,2014-11-20,6349,769,1,0,0,0
278,4,2013-06-27,5856,680,1,0,0,1
278,6,2015-01-03,3996,461,1,0,0,0
278,6,2014-11-15,5331,587,1,0,0,0
278,6,2014-03-01,5980,645,1,0,0,0
278,1,2014-09-22,6058,764,1,0,0,0
278,6,2013-08-17,4776,560,1,0,0,0
278,3,2014-11-26,9304,928,1,1,0,0
278,5,2013-09-06,6012,760,1,0,0,0
278,5,2014-10-10,7878,860,1,1,0,0
278,2,2014-10-21,5896,668,1,1,0,1
278,1,2014-11-10,8554,923,1,1,0,0
278,4,2013-01-17,5721,724,1,0,0,0
278,1,2015-01-26,7647,800,1,1,0,0
278,6,2013-11-16,5288,631,1,0,0,0
278,2,2015-05-12,6627,733,1,0,0,0
278,2,2013-09-03,7416,857,1,0,0,0
278,5,2015-03-20,6995,823,1,1,0,0
278,3,2015-05-13,7843,882,1,0,0,0
278,6,2013-11-09,4481,511,1,0,0,0
278,2,2015-04-28,8969,877,1,1,0,0
278,4,2014-01-09,6342,712,1,1,0,0
278,6,2015-07-04,5323,584,1,0,0,0
278,2,2014-11-18,6312,745,1,0,0,0
278,4,2013-04-04,6326,791,1,0,0,1
278,2,2014-02-11,5826,756,1,0,0,0
278,3,2013-06-19,6893,750,1,1,0,0
278,2,2015-06-16,7958,832,1,1,0,0
278,6,2014-06-28,4210,495,1,0,0,0
278,6,2015-04-18,4481,553,1,0,0,0
278,1,2015-02-16,9160,972,1,1,0,0
278,6,2013-06-08,5012,592,1,0,0,0
278,3,2013-06-05,7195,811,1,1,0,0
278,5,2014-02-14,6871,815,1,0,0,0
278,3,2013-11-06,7973,861,1,1,0,0
278,1,2013-11-18,9714,1000,1,1,0,0
278,4,2014-06-26,5223,661,1,0,0,0
278,5,2013-07-05,7437,799,1,1,0,1
279,4,2014-03-27,6700,529,1,0,0,0
279,1,2013-03-18,11489,786,1,1,0,0
279,1,2014-06-30,24429,1456,1,1,0,0
279,3,2014-02-19,9005,656,1,1,0,0
279,3,2015-03-18,10124,707,1,1,0,0
279,3,2014-04-02,8162,598,1,1,0,0
279,3,2014-04-23,5880,524,1,0,0,1
279,4,2014-04-24,6196,542,1,0,0,1
279,4,2013-07-11,6016,499,1,0,0,0
279,1,2015-02-02,13450,876,1,1,0,0
279,1,2013-12-09,7156,560,1,0,0,0
279,5,2013-09-20,5157,472,1,0,0,0
279,6,2014-04-12,9780,780,1,0,0,0
279,3,2015-06-03,12806,826,1,1,0,1
279,3,2015-07-29,11336,744,1,1,0,0
279,1,2013-01-07,11267,710,1,1,0,0
279,2,2013-07-02,7883,555,1,1,0,0
279,1,2014-06-02,15959,991,1,1,0,0
279,6,2014-03-29,8542,705,1,0,0,0
279,4,2015-02-05,9832,721,1,1,0,0
279,5,2013-09-06,5393,454,1,0,0,1
279,1,2014-04-14,17609,1048,1,1,0,1
279,5,2014-06-27,7516,598,1,0,0,0
279,3,2015-02-11,7239,608,1,0,0,0
279,3,2013-06-12,4852,439,1,0,0,0
279,5,2014-02-28,7455,605,1,0,0,0
279,2,2013-02-12,4625,399,1,0,0,1
279,6,2014-03-15,9544,750,1,0,0,0
279,3,2014-04-09,6811,585,1,0,0,0
279,6,2015-01-24,10089,841,1,0,0,0
279,6,2013-04-27,9172,748,1,0,0,0
279,4,2013-09-26,8142,613,1,1,0,0
279,2,2013-03-19,9347,666,1,1,0,0
279,1,2015-04-27,15370,929,1,1,0,0
279,5,2015-04-17,12450,815,1,1,0,0
279,3,2015-05-27,8333,603,1,0,0,1
279,3,2013-02-13,5377,453,1,0,0,1
279,3,2014-01-15,5633,512,1,0,0,0
279,2,2014-02-18,9912,733,1,1,0,0
279,2,2015-06-16,11692,787,1,1,0,0
280,1,2013-09-09,9588,736,1,1,0,0
280,4,2013-10-24,5911,583,1,1,0,0
280,1,2013-07-22,6532,544,1,0,0,0
280,4,2015-03-19,6212,510,1,1,0,0
280,1,2013-08-19,5098,437,1,0,0,1
280,2,2014-11-18,4882,432,1,0,0,0
280,4,2013-11-07,5966,560,1,1,0,0
280,2,2014-04-22,5936,532,1,0,0,1
280,2,2013-12-24,6297,512,1,0,0,1
280,2,2014-01-14,4309,416,1,0,0,0
280,1,2013-07-08,5606,485,1,0,0,0
280,2,2015-04-28,7039,546,1,1,0,0
280,6,2014-05-24,5629,476,1,0,0,0
280,6,2014-05-17,5004,488,1,0,0,0
280,1,2014-05-19,6491,547,1,1,0,0
280,6,2013-04-20,6046,508,1,0,0,0
280,5,2013-11-15,6107,518,1,0,0,0
280,2,2015-05-12,4348,426,1,0,0,0
280,2,2013-07-09,4607,473,1,0,0,0
280,1,2015-05-11,5415,488,1,0,0,0
280,5,2015-04-17,7202,555,1,1,0,0
280,2,2013-02-19,6933,556,1,1,0,0
280,1,2013-08-26,8954,617,1,1,0,1
280,4,2013-08-01,7165,571,1,1,0,1
280,6,2015-07-04,6456,514,1,0,0,0
280,5,2014-05-30,7769,625,1,0,0,0
280,1,2015-04-27,8195,595,1,1,0,0
280,1,2014-02-10,5039,467,1,0,0,0
280,5,2014-01-17,5150,466,1,0,0,0
280,2,2013-12-03,7415,601,1,1,0,0
280,3,2014-12-31,4176,362,1,0,0,1
280,4,2013-01-17,4142,419,1,0,0,0
280,5,2013-06-28,6411,555,1,0,0,0
280,5,2014-09-12,5759,464,1,0,0,1
280,6,2014-03-01,6777,576,1,0,0,0
280,3,2014-06-25,4964,416,1,0,0,0
280,3,2014-09-10,4351,395,1,0,0,1
280,2,2013-11-05,5967,492,1,1,0,0
280,6,2013-09-28,6224,558,1,0,0,0
280,2,2014-01-28,4695,460,1,0,0,0
281,1,2013-08-12,8152,700,1,1,0,0
281,3,2013-08-21,3753,444,1,0,0,0
281,4,2014-11-20,5887,550,1,0,0,0
281,4,2013-06-27,4487,426,1,0,0,1
281,6,2015-01-03,5245,528,1,0,0,0
281,6,2014-11-15,6197,575,1,0,0,0
281,6,2014-03-01,6484,640,1,0,0,0
281,1,2014-09-22,4689,498,1,0,0,0
281,6,2013-08-17,5162,537,1,0,0,0
281,3,2014-11-26,7636,624,1,1,0,0
281,5,2013-09-06,5114,507,1,0,0,0
281,5,2014-10-10,6880,599,1,1,0,0
281,2,2014-10-21,5145,448,1,1,0,1
281,1,2014-11-10,7070,587,1,1,0,0
281,4,2013-01-17,4287,465,1,0,0,0
281,1,2015-01-26,6301,568,1,1,0,0
281,6,2013-11-16,5924,610,1,0,0,0
281,2,2015-05-12,4934,479,1,0,0,0
281,2,2013-09-03,4285,443,1,0,0,0
281,5,2015-03-20,7064,618,1,1,0,0
281,3,2015-05-13,6510,667,1,0,0,0
281,6,2013-11-09,5701,606,1,0,0,0
281,2,2015-04-28,6391,540,1,1,0,0
281,4,2014-01-09,5531,531,1,1,0,0
281,6,2015-07-04,5583,544,1,0,0,0
281,2,2014-11-18,4862,472,1,0,0,0
281,4,2013-04-04,4730,484,1,0,0,1
281,2,2014-02-11,4383,455,1,0,0,0
281,3,2013-06-19,5324,478,1,1,0,0
281,2,2015-06-16,6840,554,1,1,0,0
281,6,2014-06-28,5888,550,1,0,0,0
281,6,2015-04-18,5737,557,1,0,0,0
281,1,2015-02-16,7366,614,1,1,0,0
281,6,2013-06-08,5552,577,1,0,0,0
281,3,2013-06-05,5391,486,1,1,0,0
281,5,2014-02-14,5541,591,1,0,0,0
281,3,2013-11-06,5281,474,1,1,0,0
281,1,2013-11-18,6703,571,1,1,0,0
281,4,2014-06-26,4112,455,1,0,0,0
281,5,2013-07-05,5703,532,1,1,0,1
282,1,2013-08-12,6601,829,1,1,0,0
282,3,2013-08-21,3522,587,1,0,0,0
282,4,2014-11-20,4218,665,1,0,0,0
282,4,2013-06-27,3547,542,1,0,0,1
282,6,2015-01-03,3072,458,1,0,0,0
282,6,2014-11-15,3236,461,1,0,0,0
282,6,2014-03-01,3483,507,1,0,0,0
282,1,2014-09-22,4182,647,1,0,0,0
282,6,2013-08-17,2817,450,1,0,0,0
282,3,2014-11-26,4937,641,1,1,0,0
282,5,2013-09-06,3605,580,1,0,0,0
282,5,2014-10-10,4886,689,1,1,0,0
282,2,2014-10-21,4657,685,1,1,0,1
282,1,2014-11-10,5438,766,1,1,0,0
282,4,2013-01-17,3755,614,1,0,0,0
282,1,2015-01-26,5674,748,1,1,0,0
282,6,2013-11-16,3410,500,1,0,0,0
282,2,2015-05-12,4294,625,1,0,0,0
282,2,2013-09-03,3805,655,1,0,0,0
282,5,2015-03-20,5018,678,1,1,0,0
282,3,2015-05-13,5333,743,1,0,0,0
282,6,2013-11-09,2516,458,1,0,0,0
282,2,2015-04-28,5220,710,1,1,0,0
282,4,2014-01-09,4982,705,1,1,0,0
282,6,2015-07-04,3002,467,1,0,0,0
282,2,2014-11-18,3812,619,1,0,0,0
282,4,2013-04-04,4252,662,1,0,0,1
282,2,2014-02-11,3901,634,1,0,0,0
282,3,2013-06-19,4685,702,1,1,0,1
282,2,2015-06-16,6127,748,1,1,0,0
282,6,2014-06-28,3135,465,1,0,0,0
282,6,2015-04-18,3357,463,1,0,0,0
282,1,2015-02-16,5618,740,1,1,0,0
282,6,2013-06-08,2930,488,1,0,0,0
282,3,2013-06-05,4949,734,1,1,0,0
282,5,2014-02-14,4141,635,1,0,0,0
282,3,2013-11-06,4689,677,1,1,0,0
282,1,2013-11-18,6252,809,1,1,0,0
282,4,2014-06-26,3476,582,1,0,0,0
282,5,2013-07-05,4147,652,1,1,0,1
283,4,2014-03-27,5680,585,1,0,0,0
283,4,2013-09-26,5912,606,1,1,0,0
283,1,2014-06-30,9569,892,1,1,0,0
283,3,2014-02-19,6254,654,1,1,0,0
283,3,2015-03-18,7450,710,1,1,0,0
283,3,2014-04-02,7564,772,1,1,0,0
283,3,2014-04-23,6165,657,1,0,0,1
283,4,2014-04-24,5463,610,1,0,0,1
283,5,2013-07-12,5725,673,1,0,0,0
283,1,2015-02-02,8180,733,1,1,0,0
283,1,2013-12-09,7492,807,1,0,0,0
283,4,2013-09-12,5004,533,1,1,0,0
283,6,2014-04-12,7501,769,1,0,0,0
283,3,2015-06-03,8654,828,1,1,0,1
283,3,2015-07-29,7129,691,1,1,0,0
283,1,2013-01-07,9940,883,1,1,0,0
283,2,2013-04-16,5344,657,1,0,0,0
283,1,2014-06-02,10197,935,1,1,0,0
283,6,2014-03-29,7379,753,1,0,0,0
283,4,2015-02-05,7284,665,1,1,0,0
283,1,2013-09-09,9697,908,1,1,0,1
283,1,2014-04-14,9350,905,1,1,0,1
283,5,2014-06-27,5846,650,1,0,0,0
283,3,2015-02-11,5788,616,1,0,0,0
283,4,2013-06-13,5858,614,1,0,0,0
283,5,2014-02-28,7749,773,1,0,0,0
283,5,2013-03-08,7309,737,1,1,0,0
283,6,2014-03-15,6685,700,1,0,0,0
283,3,2014-04-09,6258,675,1,0,0,0
283,6,2015-01-24,7553,716,1,0,0,0
283,6,2013-04-27,7370,727,1,0,0,0
283,5,2013-09-27,7408,807,1,1,0,0
283,4,2013-03-21,6622,685,1,1,0,0
283,1,2015-04-27,9303,845,1,1,0,0
283,5,2015-04-17,6555,640,1,1,0,0
283,3,2015-05-27,6648,683,1,0,0,1
283,3,2013-02-13,5844,600,1,0,0,1
283,3,2014-01-15,5785,671,1,0,0,0
283,2,2014-02-18,7878,781,1,1,0,0
283,2,2015-06-16,9860,859,1,1,0,0
284,4,2014-03-27,3422,324,1,0,0,0
284,4,2013-09-26,4302,378,1,1,0,0
284,1,2014-06-30,7815,566,1,1,0,0
284,3,2014-02-19,6202,460,1,1,0,0
284,3,2015-03-18,6193,502,1,1,0,0
284,3,2014-04-02,5968,459,1,1,0,0
284,3,2014-04-23,3916,370,1,0,0,1
284,4,2014-04-24,3905,339,1,0,0,1
284,5,2013-07-12,4543,412,1,0,0,0
284,1,2015-02-02,6106,453,1,1,0,0
284,1,2013-12-09,4433,389,1,0,0,0
284,4,2013-09-12,4649,333,1,1,0,0
284,6,2014-04-12,5562,523,1,0,0,0
284,3,2015-06-03,6480,500,1,1,0,1
284,3,2015-07-29,6495,472,1,1,0,0
284,1,2013-01-07,8623,614,1,1,0,0
284,2,2013-04-16,3563,364,1,0,0,0
284,1,2014-06-02,7679,570,1,1,0,0
284,6,2014-03-29,5559,517,1,0,0,0
284,4,2015-02-05,5240,409,1,1,0,0
284,1,2013-09-09,8823,644,1,1,0,1
284,1,2014-04-14,8439,600,1,1,0,1
284,5,2014-06-27,4621,394,1,0,0,0
284,3,2015-02-11,4629,400,1,0,0,0
284,4,2013-06-13,3737,364,1,0,0,0
284,5,2014-02-28,4561,414,1,0,0,0
284,5,2013-03-08,6049,500,1,1,0,0
284,6,2014-03-15,5480,485,1,0,0,0
284,3,2014-04-09,4413,399,1,0,0,0
284,6,2015-01-24,5831,509,1,0,0,0
284,6,2013-04-27,6111,507,1,0,0,0
284,5,2013-09-27,6400,485,1,1,0,0
284,4,2013-03-21,5348,462,1,1,0,0
284,1,2015-04-27,7107,544,1,1,0,0
284,5,2015-04-17,6268,437,1,1,0,0
284,3,2015-05-27,4669,391,1,0,0,1
284,3,2013-02-13,3353,321,1,0,0,1
284,3,2014-01-15,3617,342,1,0,0,0
284,2,2014-02-18,7105,529,1,1,0,0
284,2,2015-06-16,7556,527,1,1,0,0
